restID,name,city,phone_no,location,latitude,longitude,cuisines,ratings,number of reviews,restaurant_url,images_url
505,Boharat Restaurant,Sharm El Sheikh,+20 1120836967,"W85F+6MQ Next to Naama Bay Hotel and Buddha Bar,Sharm El Sheikh 8763021 Egypt",27.944697,34.380454,"Mediterranean,Barbecue,Middle Eastern,Egyptian",5,727 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWqJb54LuiPmc0eiNxId5U7n-tiRMSQxdwrzYg5LifkzuJrqtlncYAsoOW7g&s
506,House of Spice,Sharm El Sheikh,+20 69 3602130,"Sultan Gardens Resort Shark's Bay,Sharm El Sheikh 111 Egypt",27.9632703,34.393618,Indian,5,928 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvbausF7PEvFKf-Z6xicBQisksIExh4260AdhFo5o96rO9O0m5NCusV8-1wg&s
507,View Lounge,Sharm El Sheikh,+20 100 010 9109,"Shark's Bay,Sharm El Sheikh Egypt",27.8636935,34.2916987,Bar,5,180 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIhs9Jr73zj-mOKbdlzXvIL9AHRAs8GR_eweDubcm5luCcvxfXBc6vJ25PXbs&s
508,Da Mauro Solo Pasta & Pizza,Sharm El Sheikh,+20 106 513 2569,"Mohammed Al Yamani,El-Salam,Sharm El Sheikh 46619 Egypt",27.9625652,34.393809,"Italian,Pizza,Neapolitan",5,567 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSB3bUKzdFLDdwbyeFMOeD5juCGca9VIuKfgoKH6LQLQUU97riK4H5O6j2dAuo&s
509,Sushi Lounge,Sharm El Sheikh,+20 100 010 9109,"Soho Square White Knight Beach,Sharm El Sheikh Egypt",27.944697,34.380454,"Japanese,Sushi,Asian",4.5,578 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxzKk3kPb3h5udukW-TWypZrgKUIwWljReuxyM0iEsSnVmXRKufGBbAwFjnrM&s
510,Casa Mia,Sharm El Sheikh,+20 69 3602130,"Sultan Gardens Resort Shark's Bay,Sharm El Sheikh 111 Egypt",27.9625652,34.393809,"Italian,Pizza,Mediterranean,European,Romana,Lazio,Sicilian,Central-Italian,Southern-Italian",5,762 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWp_Uy8QU1vf9IVcFeeDZq2EF4M-0k5TklDUmqs9wEpKWeFALVl-_npTyLaw&s
511,Teppanyaki,Sharm El Sheikh,+20 100 010 9109,"Soho Square White Knight Beach,Sharm El Sheikh 169 Egypt",27.9654198,34.3617769,"Japanese,Asian",4.5,239 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPffaEWTH_Vnj_QSRXf99szYo64Yyn3t2RVuRneQUKCJEGmW9755mDr-Df5J0&s
512,Pomodoro,Sharm El Sheikh,+20 100 000 3173,"Centre of Na'ama Bay Camel Dive Club & Hotel,Sharm El Sheikh 46619 Egypt",27.9625652,34.393809,"Italian,Pizza,Mediterranean,Seafood,Grill",4.5,"1,102 reviews",,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtwM73Lsua5KYDMdkV_9xKLpTdIbdipkHGKX-xbjqTuGCz-lFsLR5mDQJQEzY&s
513,Luxor,Sharm El Sheikh,+20 100 010 9109,"Soho Square,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Mediterranean,Middle Eastern,Egyptian",5,501 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQ88zDVR8OFVlYOGSNXTcysCocTjY99JhbqgNS17MffMQaKeFEDEr-Vc67Udk&s
514,The Beach Luxury Club,Sharm El Sheikh,+20 100 259 4624,"Domina Coral Bay,Sharm El Sheikh 46619 Egypt",27.9619736,34.3934133,"Seafood,International,Sushi,Italian,Japanese,Mediterranean,Healthy",5,250 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbRiXIkxMExyrV7ELKRWTL2Vs7Ze2rtgE6Vgss09E_lAMfWMfydl4XCnggEiI&s
515,Mai Thai,Sharm El Sheikh,+20 100 010 9109,"Soho Square Sharks Bay,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Thai,Asian",4.5,383 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCFih1WeHaqcByL-hf3bS-gpyDtyVyEqWlDd-OXWE6bCb5kSU9zJlLYCqJYQ&s
516,Dananeer Seafood & Steak House,Sharm El Sheikh,+20 127 543 4743,"Shamandora Mall,King of Bahrein st,Naama Bay Shamandora Mall,Naama bay,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Steakhouse,Seafood,Egyptian,Mediterranean",4.5,487 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBWfkDKtszpDuSX3r6bWaFows6NxY6e4nyvV68E6eSPsD1LaSKUVUh3x0cJVU&s
517,"Camel Bar & Rooftop,Sharm El Sheikh",Sharm El Sheikh,+20 106 883 0304,"Camel Hotel,Centre of Naama Bay,Sharm El Sheikh 46619 Egypt",27.9625652,34.393809,"Bar,Pub,Pizza,Seafood,Grill",4.5,"2,094 reviews",,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwlY4VDV52pksYBk2yK2mT5YHZykkLcR8oYqQgZTbKO_XZ5ESabUdbTEn3bQ&s
518,Zen Chinese Restaurant - SOHO Square Sharm El Sheikh,Sharm El Sheikh,+20 100 010 9109,"Soho Square,Sharm El Sheikh 169 Egypt",27.96212133,34.39342438,"Chinese,Asian",4.5,380 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTs2itPYSA1m74l4hRY-CHYcTpFe0eZt-134_H5nhGFur7NtVg5humpVd31rLg&s
519,Il Vizietto,Sharm El Sheikh,+20 100 556 9861,"Lagouna Dive Lodge Between Steigenberger Alcazar and BarceloÌ Tiran Ssh,Sharm El Sheikh 46619 Egypt",27.9654198,34.3617769,"Italian,Pizza,Mediterranean,Neapolitan,Campania,Southern-Italian",4.5,587 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScbpeAUqFa1NvxvdO4sVvyeYkaVtwRSPrzZen8k3ncRas89XGyLZgUu650J0o&s
520,Mahony Restaurant,Sharm El Sheikh,+20 110 010 0031,"Naama Bay mall number 6 Naama Bay,Sharm El Sheikh 46619 Egypt",27.9654198,34.3617769,Seafood,4.5,335 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrU83jhfIvi4NZkxKiWxdFNUL_SbyCZFlfdk840TG456MdqryPaQrDbAryddM&s
521,Hard Rock Cafe,Sharm El Sheikh,+20 106 166 5103,"El Salam Road,Nabq Bay,Sharm El Sheikh Egypt",28.0403976,34.4295082,"American,Bar,European",4.5,"3,553 reviews",,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOCS_8I7VYjd_Z6l6B4aR9egT87m0rasMpP7BEVuSFxqi-AjdIySDfUzm7GQ&s
522,Fairuz Finest Lebanese Cuisine,Sharm El Sheikh,+20 102 031 1388,"Na'ama Center,2nd floor,King of Bahrain Street,Sharm El Sheikh 11381 Egypt",27.9654198,34.3617769,"Lebanese,Mediterranean,Middle Eastern",4.5,693 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTz8cEFJug9vbM3WeCHT6Z76aSiKRrDO4t6Ssruq8qRnsNru2YD_933ukSWgo&s
523,Buddha Bar,Sharm El Sheikh,+20 128 204 1567,"Naama Bay,Sharm El Sheikh 46628 Egypt",27.9654198,34.3617769,"Sushi,Asian,Fusion",5,57 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6U9xuFqUws7wEFE_P3l9n5eJqzKpWQSmotAFL9Sm_bvP_XBEH_A53T8hHYA&s
524,Akuna Matata,Sharm El Sheikh,+20 100 010 9109,"Soho Square Sharks Bay,Sharm El Sheikh 12444 Egypt",27.9654198,34.3617769,"Pizza,Mediterranean,Egyptian,Seafood",4.5,243 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTP0UXkeKKtCFRaMlSJEDTql-ZtHkwg_4gfA7d-JdqZYVqg4tBvngorYkcyLA&s
525,Soho House,Sharm El Sheikh,+20 100 010 9109,"Soho Square,Sharm El Sheikh 46632 Egypt",27.9654198,34.3617769,"Mexican,American",5,71 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSH9BhKdqTcEBoOEyFzAqL2z4Op-Nq6U1Jh4qZsuLGXnnr3Fe4D-7hzC_x_0GY&s
526,Sala Thai Restaurant,Sharm El Sheikh,+20 69 3601234,"Hyatt Regency Sharm El Sheikh Gardens Bay,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Asian,Thai",4.5,272 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7Dm2k_l9Hx4KeWWEgMqChinKk_3YyfbmwD1K2yURXEWURsSXvcAvk6Z_Zyg&s
527,Bus Stop Nabq,Sharm El Sheikh,+20 127 222 6601,"El Salam Road La Strada Mall,Nabq Bay,Sharm El Sheikh 41000 Egypt",28.0455979,34.4298058,"Bar,European,British,Pub",4.5,554 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8a1R2viYVW1ubrdiZGyEjw4R_xXfxcq_sVPxaqy2uaYwoc7dQN7GS70H-WQ&s
528,Fares Seafood - IL Mercato,Sharm El Sheikh,+20 111 111 4748,"Sharm Elysees Street - IL Mercato Hadaba,Sharm El Sheikh Egypt",27.851717,34.3045568,"Seafood,Mediterranean,Soups,Egyptian",4.5,905 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV9MezxM6s0gIuLhdnJcWb7tm-D7UyTOa0a5XotQMs42EdRO1PDz7YdkPdWeE&s
529,Melodies,Sharm El Sheikh,+20 100 003 5685,"Sharm 1 Old market . City centar mall,Sharm El Sheikh 46619 Egypt",27.9654198,34.3617769,"Italian,Pizza,Mediterranean,Neapolitan,Campania,Southern-Italian,Seafood",4.5,226 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtyOTIwZyWrW0amUzzO9Ji95uo3Aod4t8-uMRE_S_rlPkd1eCk67Sy4-J1NBQ&s
530,El Masrien Grill Restaurant,Sharm El Sheikh,+20 199685383,"Old Market,Sharm El Sheikh Egypt",27.8656434,34.2937616,"Barbecue,Middle Eastern,Egyptian,Grill,Arabic",4,696 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBLZ2PsceWkKjq3-Px7jNToNqV-TqvVUOZknuRuw1uCqfnTQuXFEg0RWfSpJw&s
531,Mango Chinese Restaurant,Sharm El Sheikh,+20 127 466 1328,"Al Sultan Qabos-Mashaba La Strada Nabq Bay,Sharm El Sheikh 46911 Egypt",28.0428139,34.429247,Chinese,5,56 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWAulgoFZQ9MbW4GT7DTcNc_MY-rc-0cHuMddjw5sT2TWwXwVzkU1zZYHceMs&s
532,sinai star,Sharm El Sheikh,,Sharm El Sheikh Egypt,27.8657135,34.2941314,"Seafood,Middle Eastern,Egyptian,Mediterranean",4.5,195 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoQEo6bfo3YrpyyNN76-TDFJbsIwqXpR2GmzIomocUpISQFKB0vvOTB2cKLR4&s
533,White Elephant Thai Restaurant and Sushi Bar,Sharm El Sheikh,+20 100 116 0419,"Royal Albatros Moderna Peace Road,Nabq Bay,Sharm El Sheikh 14444 Egypt",28.0428139,34.429247,"Sushi,Asian,Thai",4.5,254 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-wgkRCQQS06WNCRJIgRb0fA5qokuzQmjaPrA7rBqcxcd7iUm8DR67lFfrzxo&s
534,Rosmarino,Sharm El Sheikh,,"Soho Square Savoy Hotel,Sharm El Sheikh Egypt",27.9611731,34.3951229,"Italian,Mediterranean,European",4.5,151 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsKjC60lgo_Aaym7F0h3azSX2v7NihZYrlxUfch55UjULHHTcZbfsGOFBe-9E&s
535,Kalimera Beach & Restaurant,Sharm El Sheikh,+20 120 216 8888,"Al Sultan Quabos-Mashaba Beside Marina Sharm Hotel,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Italian,Pizza,Seafood,Mediterranean",5,35 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdeivK_nc8aZ8O7ktNlwI7xl4xUBqXJ9r50IfRtq6Kq1TejrxOO9YnOhB7z1I&s
536,El Fanar Beach & Jetty,Sharm El Sheikh,+20 100 249 5110,"El Fanar St. Beside El Fanar Hotel,Sharm El Sheikh 46628 Egypt",27.9654198,34.3617769,Seafood,4.5,199 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWf84p0X3JY3Oiepd8NUi_OymP0rK64x5TzJsHspO254LffOP5jfg_kz10GKg&s
537,Fares Seafood,Sharm El Sheikh,+20 69 3664270,"The Old Market,Sharm El Sheikh Egypt",27.8656102,34.2941665,"Seafood,Mediterranean,Healthy,Soups,Egyptian",4,"2,432 reviews",,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYN6EN597hFmTkpIYivpxpkbNEZpFDMt5rRz72H9SuNeRxd0Pf_B8beMp5pMg&s
538,Reef Beach Restaurant Managed by Egyptian Vacation Club,Sharm El Sheikh,+20 100 009 0613,"Om El Seed Street Salah Taher Street,Sharm El Sheikh 46619 Egypt",27.9654198,34.3617769,"Italian,Pizza,Mediterranean,European,Seafood",4.5,152 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSg638t5NVYz_MD5cCMeKvUUZ_kB_KkeVAdBOR2iIlUzxiF9IMg5ggS5THEew&s
539,Grill House Il Mercato,Sharm El Sheikh,+20 100 032 1551,"Il Mercato Street,Sharm El Sheikh Egypt",27.8625609,34.3093175,"Steakhouse,Barbecue,Grill,South American,American",4.5,80 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3zQai6ihf-nRa7mQTUDYNTUKSjpdlnSnfdH0u0iUBbJHZ8oxwi8DkBAKUacU&s
540,Onions,Sharm El Sheikh,+20 69 3600050,"Hadaba Il Mercato,Hadaba,Sharm El Sheikh 41669 Egypt",27.851717,34.3045568,"Italian,Seafood,Mediterranean,Middle Eastern,Egyptian",4,307 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtDSXOhx1YWAVYJw19gbotN08rfw2xZh-5E1WDfjpexOfjxtdJx5poh6KDItg&s
541,Nino's Italian Restaurant,Sharm El Sheikh,+20 69 3710371,"Jaz Mirabel Beach,Nabq Bay,Sharm El Sheikh 0377 Egypt",28.0573327,34.4378472,Italian,4.5,149 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBSjmxgxB0Ys-JE71d5IiaOuV7QhLMagzflmLXwDdmnnu1HStmkJS0DoQdVw&s
542,Zigolini's Italian Restaurant,Sharm El Sheikh,+20 69 3600100,"Hussein Salem Maritim Jolie Ville Resort & Casino,Sharm El Sheikh Egypt",27.9110476,34.3260478,"Italian,Mediterranean,Seafood",4.5,156 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStLXrPBacAI0f3afkVDj-yC8RRxvZxKZA_K7ngEBHOBbt6XTLweNHKXsrm2nI&s
543,El Hossieny,Sharm El Sheikh,+20 69 3666260,"Malek El Bahrein Street Old Market,94,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Barbecue,Egyptian,Mediterranean",5,33 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSxny-Koal7IUCwgZ_x9n8fNLl7axItEfb2H2qJwsS_qMVG6Mlh_w1GGzd4A&s
544,Makai Tukai,Sharm El Sheikh,,"Jaz Mirabel Park,Nabq Bay,Sharm El Sheikh 0377 Egypt",28.0401465,34.4286836,"Chinese,Japanese,Sushi,Asian,Thai,Fusion",5,69 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNJIs-Fa30fl1gYosGRGxL53SZXO6nE-gYEHtCdpsturEMI6uOITYnxFpBpg&s
545,Fisherman,Sharm El Sheikh,+20 100 547 9028,Sharm El Sheikh 46619 Egypt,27.9654198,34.3617769,"Seafood,Mediterranean,Middle Eastern,Egyptian",4.5,156 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQFIUhZJHLBaRLdRoHVt0o8RWxEaqBFcwiFmEQwSJ8QPEnfj4BG_uzM4lBfQ&s
546,Tre Fratelli,Sharm El Sheikh,+20 100 459 6770,"Peace Road Delta Sharm nr 122,Sharm El Sheikh Egypt",27.8861402,34.3036429,"Italian,Pizza,Mediterranean",4.5,60 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsuyRD3FW2tnpVzYEb8n_6KqCTDkS2emkmIfXGfMj2XjHdtAerL_LolwcUTg&s
547,Fares Seafood Restaurant,Sharm El Sheikh,+20 69 3663076,"Genena City,Sharm El Sheikh Egypt",27.9080092,34.3198269,"Seafood,Mediterranean,Middle Eastern,Egyptian",4,250 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyyAThabzM7JpL_aF3evqLo06hwjM6go9KPyJ5uUMTe0F2QSifBFoW7rPWrNw&s
548,Sadiki Cafe,Sharm El Sheikh,+20 69 3662362,"Sea Street. Hadaba,Sharm El Sheikh South Sinai,Egypt,Sharm El Sheikh 11243 Egypt",27.851717,34.3045568,Cafe,4.5,167 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3YXcPweoaqKOWQkM3YkOMzRUmEFhJC5sXxBHYr6cdaY_eGPHaBZvmxl3gHMk&s
549,Blue Stone,Sharm El Sheikh,+20 127 679 5670,"Namma Bay,next to Tropitl resort and Little Buddha,Sharm El Sheikh,Egypt,Sharm El Sheikh Egypt",27.9079213,34.3239863,"Italian,Mexican,American,Asian,Arabic,Bar,Pub",4.5,59 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZfLKsBVEE6dWYVMTjf5bxPWaix3kd5KwCUEwPEhF5Nt-mnGvwbCM9bA5UcgM&s
550,Kanzaman Fish Market,Sharm El Sheikh,+20 69 3603877,"Naama Bay Before Cataract Hotel Zehor Mall,Sharm El Sheikh 46619 Egypt",27.9654198,34.3617769,"Mediterranean,Egyptian,Seafood",4.5,134 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWYc8ShE_wknc2cRRHUb8S-MvUfUSkHTlbzIiMtSomc-zqphQlkUjaN5hoE_8&s
551,Caligula Hot Rock,Sharm El Sheikh,+20 69 3602500,"Savoy Hotel Sharm EL Shiekh,Sharm El Sheikh 169 Egypt",27.961463,34.394841,Steakhouse,4.5,112 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa2M3tRIvZR9U5zIEVUhoizz3MOxshgj0a2UbdyjKSkjljyL8zNfmglltu660&s
552,Rambo,Sharm El Sheikh,+20 101 878 7771,"Al Khazzan Street,Sharm El Sheikh Egypt",27.8548584,34.3017984,"Italian,Pizza,Mediterranean,Seafood",4,72 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvNrs7jtAuxgYN-mom8n9_kxY8yhMbGiMqtCum5csEnya5zIVLaH1-GPSDxg&s
553,Tam Tam Restaurant,Sharm El Sheikh,,"Na'ama Bay Gazahla Hotel,Sharm El Sheikh Egypt",27.9116973,34.3324244,"Mediterranean,Middle Eastern,Egyptian",4,164 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxs9eg8ZR5tJ5dyfrHcg2Q0HWLdgstc63VCX85Qt34CgcS7avaxfxHJM_BAg&s
554,Silk Road,Sharm El Sheikh,+20 69 3602700,"Grand Rotana Resort & Spa 296 Shark's Bay,South Sinai,Sharm El Sheikh - Egypt,Sharm El Sheikh Egypt",27.9396822,34.3822808,Asian,4.5,66 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiEzWD-vO8RtDM-zU3StfSeIaTDa8SXcnI5xK0vCLKtLdPoXUAUSU0cFOSy2s&s
555,Il Frantoio Restaurant,Sharm El Sheikh,+20 69 3603555,"1 Four Seasons Boulevard,Sharm El Sheikh Egypt",27.9560163,34.3916789,"Italian,European",4.5,59 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_GMK8ZC4ag1Wv-5MjrS5btMiI1N6Pg3112AHhPaJBqHkY2iZ_qX27hduqjJ0&s
556,Calamari Seafood Market Restaurant,Sharm El Sheikh,+20 120 112 3441,"Al Fanar Street Renaissance Sharm El Sheikh Golden View Beach Resort,Sharm El Sheikh Egypt",27.8514012,34.3159661,Seafood,4.5,60 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTFAcpPX4o_AbgvdR42lWMe3A60uLnCOF9OwSqH_yoMG7t-6vZdKUWmOW2pLk&s
557,La Rose Restaurant Oriental & Seafood,Sharm El Sheikh,+20 122 736 9333,"Naama bay Naama Center,second floor Next to Hardrock Cafe,Sharm El Sheikh 00200 Egypt",27.9654198,34.3617769,"Steakhouse,Lebanese,Seafood,Mediterranean,Egyptian",4,331 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6o_bn8igooU3VPR1QVG68pcMwpdiY6c2Yw_09_sJ_wrcDLeOdlfhGX4RfXg&s
558,Pizza Hut,Sharm El Sheikh,+20 69 3603037,"El Sultan Qabous St. Beside Hard Rock Cafe,Sharm El Sheikh Egypt",28.04338,34.4303718,"Pizza,Fast Food",4,200 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfP6pdU1ymrHq8F7zNS4C-tHPpJUa5zbM_3LH4cYX0K3pOs8hLIhdtIRQc9g&s
559,Fish Mart,Sharm El Sheikh,+20 110 105 6006,Sharm El Sheikh Egypt,27.943985,34.379948,Seafood,4,92 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlBx1FY_Is_X4g-vFZ4vSLAmxO_1G0oUWUhVO5KKNb6r7ZZi0Cn2jPEh4FfXY&s
560,Kokai Restaurant,Sharm El Sheikh,+20 69 3600150,"Pedestrians Rd Ghazala Beach Hotel,Sharm El Sheikh Egypt",27.9123265,34.3277394,"Chinese,Asian",4,76 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkWXU8qDnxysZLGrlfLZQA_bt39_cAk0MvQK208pgzafJQareort8RQqFFdg&s
561,Fruit City,Sharm El Sheikh,+20 100 010 9109,"SOHO Square,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Bar,Pub",4.5,29 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZw28dWXWObWeAXICClPU2eZyVhF764m7lPpTHEHCnwBqlXnFtTkjByAzBbwE&s
562,Fayrouz,Sharm El Sheikh,+20 69 3661919,"Om El Seed,Sharm El Sheikh Egypt",27.9140345,34.3276439,"Middle Eastern,Lebanese,Mediterranean",4.5,47 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIJWUblvNBGdVFR-A-ywmY-CjEEb0ntrEyx5MaSES55twyqw8rzA3EhKuVGg&s
563,Viva Beach,Sharm El Sheikh,+20 69 3600964,"Na'ama Bay Promenade In front of the Red Sea Diving School,Sharm El Sheikh Egypt",27.9116973,34.3324244,"Seafood,Mediterranean,Egyptian",4,164 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0ySkBXqT8V9JIc_1vnqphBHeEbKB2rG0jegBRAXgqE5lHFKqXW_H2S2LqVA&s
564,Il punto,Sharm El Sheikh,+20 100 487 1685,"Delta Sharm,Sharm El Sheikh Egypt",27.8862966,34.3036957,"Italian,Mediterranean",4,52 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAsf7antIwXa4_i_wJt36AYj6lP9-CEracokW0zYAkvaE4XqKs3KD6b7vVCw&s
565,Mughal Mahal Egypt,Sharm El Sheikh,+20 0147545590,"Roza Mall Above 24-7,Peace Road,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Indian,Asian",4.5,46 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSbSHO2POmvgxc9BU1sogo4XvRERwvt0JLEVMpFSeEXXgE5jL1g14pfXclFhA&s
566,Re di Cuori,Sharm El Sheikh,+20 109 051 7696,"El-Salam Road Sinai Grand Casino,Sharm El Sheikh 46619 Egypt",27.9654198,34.3617769,Italian,5,13 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyHaQ2uP4m40me26gANPg_NcqXwJRlBzpg0SsQocWSoYvwlSE2zu4Jk78QufM&s
567,Taj Mahal,Sharm El Sheikh,,"El Fanar St. Beside Alf Leila Wa Leila Village,Sharm El Sheikh Egypt",27.9654198,34.3617769,Indian,4,80 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXNR61pjOS3vj6rM02G8fGJbEn6aze1nYNMIARk9PijN7qzIK-VK9wDWSnQjs&s
568,El Panorama Lounge & Restaurant,Sharm El Sheikh,+20 120 880 3000,"Genena City,Sharm El Sheikh 31111 Egypt",27.9654198,34.3617769,"Italian,French,Japanese,Seafood,British,Egyptian",5,34 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDlnjLz-wc4xuHD2sfAUm3uK5QuWcstWWOzbYUJWQMRFN3EFWa2ikapSD6FA&s
569,Umbi Restaurant Sharks Bay,Sharm El Sheikh,+20 120 000 1558,"Qesm Sharm Ash Sheikh,Sharm El Sheikh Egypt",27.9515388,34.3844073,"Seafood,International,Mediterranean,Egyptian",4.5,40 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTa6QDhQZwg8giE9v4GIRQtyyV2JgarrMQUwURm1lTPYKbr6VTU4Z53KCywyiE&s
570,Pirate's Bar,Sharm El Sheikh,+20 69 3600137,"Hilton Sharm el-Sheikh Fayrouz Resort Na'ama Bay,Sharm El Sheikh 069 Egypt",27.9140345,34.3276439,"Bar,British,Pub",4.5,39 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKGakSAoJ7lRyamb7hRslJ6Ij7nH0GhmcFb689Whf-ToLePwOg_mDoA0QRwYQ&s
571,Layaly kan zaman,Sharm El Sheikh,+20 122 710 5877,"El Zohour Mall,Sharm El Sheikh Egypt",27.9654198,34.3617769,"Seafood,International,Egyptian",4,106 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCZe5nPa3Mi5bB-hA79byVoKxhaBNG3e0agjcnvJ79Sgu1yRjlBN5IXn6hYg&s
572,Makani,Sharm El Sheikh,+20 16669,"Peace Road,Sharm El Sheikh Egypt",27.918496,34.335906,"Sushi,Asian",4,83 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJp4vb91XyEPgmSNfVazC7DLBpTNQdGjm1cDLtpb4PBqRzR18KVUSpUPpEkjQ&s
573,Panorama,Sharm El Sheikh,,"Naama Bay,Sharm El Sheikh Egypt",27.9116973,34.3324244,"Egyptian,Mediterranean",4,136 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqwLPkx23-a6qgMqzUOmca1GR_OU5C1BNDA7VVmbN_BmkC1vhQsefAHn_geg&s
