restID,Name,City,phone_no,location,Latitude,Longitude,cuisines,rate,number of reviews,restaurant_url,images_url
203,Testa Rosa Caf̩,Cairo,+20 2 22931156,"65 Abd El-Hameed Badawi Hotel Concorde El Salam Cairo By Royal Tulip, Cairo 11511 Egypt",30.1186741,31.3497379,Cafe,4,36,https://www.tripadvisor.com/Restaurant_Review-g294201-d4584368-Reviews-Testa_Rosa_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR03d94k3_LLofyheI5P-klIH9De-cD3krrstyq-A0GaGyIjcuZ7dDViCP9olo&s
204,Sabai Sabai Thailand Restaurant,Cairo,2.01E+11,"El Gezira El Wosta, Cairo 11511 Egypt",30.0655496,31.2162941,"Asian,Thai",4,37,https://www.tripadvisor.com/Restaurant_Review-g294201-d8152250-Reviews-Sabai_Sabai_Thailand_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7LKqax-0wcy1n0HXSy443I22YSsvaDHBB4NrWlkE_GY1o_9CtqenQcA1RQg&s
205,Baladina,Cairo,+20 112 220 8887,"Entrance 2 Arkan Mall, Cairo Egypt",30.0709576,31.2193625,"Middle Eastern,Egyptian,Mediterranean",4.5,27,https://www.tripadvisor.com/Restaurant_Review-g294201-d3547624-Reviews-Baladina-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUh8xW6dL7rMTyaU4soFkQ4Mx1kBzVxueFywQbNAUrTh5TDINOTAUG-GYPPA&s
206,Abou Shakra,Cairo,+20 2 25316111,"69 Kasr El Ainy St., Cairo 11562 Egypt",30.0444196,31.2357116,"Middle Eastern,Egyptian",3.5,111,https://www.tripadvisor.com/Restaurant_Review-g294202-d17219942-Reviews-Abou_Shakra_Restaurant-Giza_Giza_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUNlhI1MQqr09_8nEtcKNZEvMREDvtIP-n8Oh_Ya-Dpu-4dg7irIMdXt06bA&s
207,Kazdoura Lebanese Cuisine,Cairo,+(20)012256051,"Inside the Spot, In Front of the Auc Gate 4, Zizinia, Cairo 16150 Egypt",30.0106187,31.4936479,"Lebanese,Cafe,Mediterranean,Middle Eastern",4.5,21,https://www.tripadvisor.com/Restaurant_Review-g294201-d8870994-Reviews-Kazdoura_Lebanese_Cuisine-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxlIL01bt54a17aBzkiAE4d183ya8tqRtHDSiHU9Cf9qBoqOTMGfgIkYFzrn8&s
208,BARBACOA Mexican Grill,Cairo,+20 2 27515333,"Road 10, Maadi, Mostafa Kamel Intersection, Cairo, Egypt, Cairo 11511 Egypt",29.9588096,31.2598953,"Mexican,American,Steakhouse,Latin,Spanish,South American",4,45,https://www.tripadvisor.com/Restaurant_Review-g294201-d6878654-Reviews-BARBACOA_Mexican_Grill-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOVxN4lFmph6vzdbxCs2BVS-N9ILDWPt2EevGCI4fZplaYBbZPR0vEARBm3tc&s
209,Al Manzil Lebanese Garden,Cairo,+20 100 045 6324,"3 Mamnon St Heliopolis, Cairo 11511 Egypt",30.090194,31.323857,"Lebanese,Mediterranean,Middle Eastern,Arabic",4.5,23,https://www.tripadvisor.com/Restaurant_Review-g294201-d12727569-Reviews-Al_Manzil_Lebanese_Garden-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSno1XgC8wd_ifmIMVniZBFOJFznJN6Tn-FDe4vAZsJkGhnikeZ532QlXhlNg&s
210,Kazouza,Cairo,+20 120 898 5555,"14 Road 9, Thakanat El Maadi, Maadi Next to Mercedes, Cairo 11511 Egypt",29.9507891,31.2667489,"Middle Eastern,Egyptian,Mediterranean",4,26,https://www.tripadvisor.com/Restaurant_Review-g294201-d8000785-Reviews-Kazouza-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSefSqY5eGct2iwmM1WMHjwPVN27F9pErSoJKUgEy4Q_rTQKb1ElglVo4wkDQ&s
211,Swiss Cottage,Cairo,+20 111 150 2179,"21 Road 254, Degla, Maadi Near Cairo American School and Samia Allouba Gym, Cairo 11511 Egypt",30.0444196,31.2357116,"Swiss,Grill,European,Central European",4.5,22,https://www.tripadvisor.com/Restaurant_Review-g294201-d5962608-Reviews-Swiss_Cottage-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTu5BRwM-vDPaivcdTjlFu2tIbHXSzbvIF5HGP0oz4ubOW1-bTdS75aL2xCyA&s
212,Stash Bar,Cairo,+20 100 311 9505,"9 Rostom Street., Cairo 11511 Egypt",30.0709478,31.2395895,"Bar,International,Pub",5,10,https://www.tripadvisor.com/Restaurant_Review-g294201-d15319756-Reviews-Stash_Bar-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEx1kx1Nt-zS4tdpbiImskjetZ9LTbiOEA9yOiC5-q1_ImXzCvXSozKxH5-3g&s
213,Chicken Fil-A,Cairo,+20 19803,"Emerald Twin Plaza Mall New Cairo, Cairo 11511 Egypt",30.053583,31.4309782,"American,Fast Food",4,25,https://www.tripadvisor.com/Restaurant_Review-g294201-d13561948-Reviews-Chicken_Fil_A-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS35vhWhnnlcyxv3tbwh9fxyx3yw5FzJipi-jhEooBda0PO29z99fOenhOQvuY&s
214,Al Wazzan Restaurants,Cairo,+20 122 122 1211,"238 El-Nasr Rd, El-Nozha, Cairo 11511 Egypt",30.0903225,31.3693876,"Lebanese,Mediterranean,Middle Eastern",4.5,7,https://en.tripadvisor.com.hk/Restaurant_Review-g294201-d24093056-Reviews-Al_Wazzan_Restaurants-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1YAKaJ2niUfUsqtrkMwEAeqmw770Pj0rqR93rMuR70ldOc5raiWyOAbhv1A&s
215,Akala Blended Cuisine,Cairo,+20 102 669 0001,"El Nasr Road Heliopolis, Cairo 11511 Egypt",30.0911526,31.3842273,"Lebanese,Middle Eastern,Italian,American,International,Mediterranean",4.5,30,https://www.tripadvisor.com/Restaurant_Review-g294201-d7126021-Reviews-Akala_Blended_Cuisine-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIjjIjYdJ_PXUCj8EWZpDs1aFxSzN0oX2rxzeUPR-HMHkLw6AN9ywbQAZCUAo&s
216,Mince,Cairo,+20 16885,"13 Ahmed Heshmat Zamalek, Cairo 11511 Egypt",30.065729,31.2215898,"American,Fast Food,Diner",3.5,146,https://www.tripadvisor.com/Restaurant_Review-g294201-d3649240-Reviews-Mince-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxTdBs307SjIRY0dzOL9DnKRx8qbYfudZuqzTAtA1p--d0Hwk4IRgY8opAqg&s
217,Zeeyara Restaurant,Cairo,+20 100 777 7536,"114 El-moez Street, El-gamaleya, Cairo 11511 Egypt",30.0522256,31.2617879,Arabic,4.5,7,https://www.tripadvisor.com/Restaurant_Review-g294201-d23730242-Reviews-Zeeyara_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5HDDFm98bXFAPkM_khUkUBzr4IbOxGhLgoqclv0UbpBuMzB6ep4FkRumaNQ&s
218,Stereo Restaurant & Cafe,Cairo,+20103 241 2000,"20 Street 66, 5th Settlement New Cairo, Cairo 11511 Egypt",30.0150633,31.4391653,International,4,16,https://www.tripadvisor.com/Restaurant_Review-g294201-d16865933-Reviews-Stereo_Restaurant_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5XQDNZhz588vyP92TRETtdR0sdhZXaRiUV7fWRJXXRhN6DoO-3CwDeh7REQY&s
219,Ted's,Cairo,+20 122 300 0599,"Citystars, Cairo 11511 Egypt",30.0728734,31.3458082,International,4,58,https://www.tripadvisor.com/Restaurant_Review-g294201-d8052661-Reviews-Ted_s-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFQdoNYfLeMnqz5Wqs6u9EL4S7E4-ZkyJOFB7p8LuuNZRn33Na_lL95IB3XM8&s
220,Dona onesta,Cairo,+20 127 736 6630,"82 Pearl Hotel, 32 Rd. 7 Intersection of Rd. Next to Banque Misr) Maadi, Cairo 11511 Egypt",29.956588,31.25983,"Italian,Mediterranean,European",5,15,https://www.tripadvisor.com/Restaurant_Review-g187870-d1382159-Reviews-Trattoria_Dona_Onesta-Venice_Veneto.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrCTFsdb5kJVBwznEXdjIBPLifMjfXnjrmAjtWKg5tfWfManW3wqmo7qihNw&s
221,El Dahan,Cairo,+20 16194,"no. 163 164 Commercial Market, Shop, Cairo 11511 Egypt",30.0444196,31.2357116,"Middle Eastern,Egyptian,Barbecue",4,45,https://www.tripadvisor.com.eg/Restaurant_Review-g294201-d2727977-Reviews-El_Dahan-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQfArOLasQC5pfIrVpSCj3tqPVvw5jR8uAKzNvhqmqOvtTyeOuinTI5RnZEZU&s
222,Tamara lebanese Bistro,Cairo,20316885,"Alexandria, Egypt, Cairo Egypt",30.0444196,31.2357116,"Lebanese,Middle Eastern,Mediterranean",4,24,https://www.tripadvisor.com/Restaurant_Review-g294201-d13186878-Reviews-Tamara_lebanese_Bistro-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxD7Km9OuXLBXfGmB8X_WVItQkxoIUYmlEaYe7diUXs7AqX3HEObGnq4jhyeg&s
223,Fuddruckers,Cairo,+20 2 25200291,"263 10, Street New Maadi, Cairo 11511 Egypt",29.9700738,31.2769218,American,4,67,https://www.tripadvisor.com/Restaurant_Review-g294201-d809370-Reviews-Fuddruckers-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC8cDcrjYjg_iYjarF87-YZ9YvR4C71Gpxrq0R7QVaX7SvL7A5UiOvi9Ndsw&s
224,LOFT21,Cairo,+20 2 27929445,"9 Rostom Street, Cairo 11511 Egypt",30.0709478,31.2395895,"American,European",4.5,23,https://www.tripadvisor.com/Restaurant_Review-g294201-d9806120-Reviews-LOFT21-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNWw3M6x417d01uPECSQYHmtL84y__U5qDVOERrmfkVy3GJxkayRgsQXPqIA&s
225,Mori Sushi,Cairo,+20 2 24182772,"9 76 Rd. In front Of Costa Coffee, Cairo 11511 Egypt",30.0444196,31.2357116,"Japanese,Sushi,Asian",4.5,18,https://www.tripadvisor.com/Restaurant_Review-g294201-d1223288-Reviews-Mori_Sushi-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBTJhdQqvGlEeg_jNuyzzAp4mb9w9g42lJGRGuGWvUIWUOSHc65eOSxJT9Ko4&s
226,Tataa Sons,Cairo,+20 120 500 0932,"Mogamma El Bonouq St., 5th Settlement, Cairo 11511 Egypt",30.0084868,31.4284756,"Seafood,Middle Eastern",4.5,16,https://www.tripadvisor.com/Restaurant_Review-g294201-d7144006-Reviews-Tataa_Sons-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-6dMc-IAz_BM-kZVLLtZQvS4wXC9kB3X0a5S6_oK1Z8fUb-hjy3SAZd-XUg&s
227,Koshary Alex Top,Cairo,+20 2 27357601,"2 Dr. Taha Hussein St. Zamalek, Cairo Egypt",30.0642026,31.2202685,Fast Food,4.5,18,https://www.tripadvisor.com/Restaurant_Review-g294201-d3607761-Reviews-Koshary_Alex_Top-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDDQYHdmpYghGHwBAc08rbUQSE1KEjEB2DYyj2ffro24qEXXw5u_nUQwLK2A&s
228,Hookah,Cairo,+20 115 730 5172,"116 Merghani street, Cairo 11511 Egypt",30.0877952,31.3354534,"Cafe,International",4,19,https://www.tripadvisor.com/Restaurant_Review-g294201-d8050337-Reviews-Hookah-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_YtthLP1SV8OaANM_DIqj33AvxxfrIF_-elGxurswXpttKAgugaz-5rAfww&s
229,Grapes Restaurant & Lounge,Cairo,+20 127 034 5667,"Villa 82 Street 9 Maadi, Cairo 11511 Egypt",30.0125371,31.2911031,"International,European",4,33,https://www.tripadvisor.com/Restaurant_Review-g294201-d8645396-Reviews-Grapes_Restaurant_Lounge-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPuX9-6nI2KGhm5fDnPbbT8MM7mwXdDSE-5Is2ur1VMV1BTV7Jwhkw6y2nVA&s
230,Abou Aouf restaurant,Cairo,+20 2 22931156,"65 Abdel Hamid Badawey Street Heliopolis, Cairo 11511 Egypt",30.1186741,31.3497379,"Lebanese,Middle Eastern,Mediterranean,Egyptian",4.5,16,https://www.tripadvisor.com/Restaurant_Review-g294201-d4581375-Reviews-Abou_Aouf_restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROfpZj6yaWD4cFe4gk2sl4TWc0NbR8Vi_6Hd99r2SxHlPuzsGIn6b1BVeM8Q&s
231,Kokio Chicken,Cairo,+20 2 25212123,"23 Road 232, Maadi, Cairo 11511 Egypt",29.9610192,31.2775726,"Asian,Korean",4.5,15,https://www.tripadvisor.com/Restaurant_Review-g294201-d13142005-Reviews-Kokio_Chicken-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMfy7L9sMULcPlI2JyOiIG0c8ilLihlZ4CyX561lYoLCKfIqBZon0yTsBCRw&s
232,Willy's Kitchen,Cairo,+20 2 23546646,"9 Hafez Ramadan Street, Cairo 11511 Egypt",30.0686447,31.3499638,Fast Food,4.5,17,https://www.tripadvisor.com/Restaurant_Review-g294201-d12326718-Reviews-Willy_s_Kitchen-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5V_d42_nbk2a-pObrkGeWEulq4gkDEoiqZR2bg7cv3BVETxxCxWWIoLZMSA&s
233,Blackstone Bistro,Cairo,25281661,"4 Ali El Kordy Street Behind Sofitel Maadi Towers, Maadi, Cairo 11511 Egypt",29.9966807,31.2583195,"American,Steakhouse",4,39,https://www.tripadvisor.com/Restaurant_Review-g294201-d2007582-Reviews-Blackstone_Bistro-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFmXzRfMYpVuFmtckUVJDD3hoh4Hug0SQxS6acjglLFVB1_QgMQRZw4O5AlLY&s
234,Raoucha & Kandahar,Cairo,2.01E+11,"3 Gamet El Dowal St Sphinx Square, Cairo 11511 Egypt",30.059689,31.2078637,"Indian,Mediterranean,Asian,Egyptian,Arabic",4,47,https://www.tripadvisor.com/Restaurant_Review-g294202-d7349343-Reviews-Raoucha_Kandahar-Giza_Giza_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0BVrdPNuY3VQw5jGnG6NzqQwDAdFg9QCs7uZKG-c9DaWgC4vUNdzB6VhQyw&s
235,Spaghi - Spaghetteria,Cairo,+20 121 010 0111,"Al Guezira Plaza, Sheikh Zayed City, Cairo Egypt",30.0203031,31.0029462,"Italian,Pizza,European",4.5,14,https://www.tripadvisor.com/Restaurant_Review-g294201-d13340534-Reviews-Spaghi_Spaghetteria-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSI_Za9P9_w35LslmrhinTph16Ve9H20cj-jfTFW4caQ0rzF3dsb6SqGxMvfvw&s
236,Jayda Nile Terrace,Cairo,+20 2 25808000,"1191 Corniche El Nil Conrad Cairo, Cairo 11511 Egypt",30.0647791,31.2277908,"Bar,Pub",4,17,https://www.tripadvisor.com/Restaurant_Review-g294201-d12439314-Reviews-Jayda_Nile_Terrace-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2q85nh0NOBNhiGbkMv7JplKAH3jSqDSf9NW5grTqaofti6Idn8QtKRLR1LCg&s
237,Tak3eeba,Cairo,2.02E+11,"G61 - Eastern Market Rehab city, Cairo 11511 Egypt",30.0660258,31.4856066,"Cafe,Mediterranean,Diner,Middle Eastern,Egyptian",5,7,https://www.tripadvisor.com/Restaurant_Review-g294201-d21354807-Reviews-Tak3eeba-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa2XliAjNC_CJFp5mTW1cmakX9EtAoHXiug1FCBhCa9CB9wn9GH1DT28JKBUQ&s
238,Solana Restaurant,Cairo,+(20)25808000,"1191 Corniche El Nil, Cairo 11221 Egypt",30.0444196,31.2357116,"International,Mediterranean,Sushi",4.5,12,https://www.tripadvisor.com/Restaurant_Review-g294201-d12193404-Reviews-Solana_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnE20e1KZ1qe56G1R2QKT4-E0sGsylh9E9edxGNpLXhdWruzMhyg7otjhjn38&s
239,Lord of the Wings,Cairo,+20 16195,"New Extension, City Stars Mall, Heliopolis, Cairo 12311 Egypt",30.0728734,31.3458082,American,4,40,https://www.tripadvisor.com/Restaurant_Review-g294201-d6755015-Reviews-Lord_of_the_Wings-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb_gaVd3Cz2DJfby-CYN4lI8hz_MVqDQL-kKWmlkE7aAnjTsu3D9vlhBQZRg&s
240,Vittorio's Restaurant,Cairo,+20 100 331 3335,"231 19 Road Degla, Maadi, Cairo 11511 Egypt",29.9596171,31.2770908,"Italian,Pizza,European",4,22,https://www.tripadvisor.com/Restaurant_Review-g294201-d2433425-Reviews-Vittorio_s_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK95cxW5XpiqUwGX_QO_H62lxyVbd_5b9Td92g-7wpWkcZJnSXLSgyrYAOrg&s
241,Mori Sushi,Cairo,+20 16885,"19 El Gabalaya St. In Front Of Aquarium Garden, Cairo 11511 Egypt",30.0468635,31.2198981,"Japanese,Sushi,Asian",4,30,https://www.tripadvisor.com/Restaurant_Review-g294201-d1223288-Reviews-Mori_Sushi-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBTJhdQqvGlEeg_jNuyzzAp4mb9w9g42lJGRGuGWvUIWUOSHc65eOSxJT9Ko4&s
242,L'incontro,Cairo,+20 2 24196809,"11 Seezostrees Str Off Baghdad Str, El Korba, Cairo 11511 Egypt",30.0444196,31.2357116,"Italian,Seafood",4,18,https://www.tripadvisor.com/Restaurant_Review-g294201-d8778308-Reviews-L_incontro-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcST5rQvcj4DN8I2awhqffV7nTBZvOsbkeEqMViLFCiLb1Cfm5oqpegYP5wpjQ&s
243,McDonald's,Cairo,+20 2 27952868,"6 El Amir Qadadar St., Downtown, Cairo 11511 Egypt",30.0464075,31.2671409,Fast Food,3.5,33,https://www.tripadvisor.com/Restaurant_Review-g294201-d1082613-Reviews-Mcdonalds-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZg95Kwo0R7WbXbeVSdfDozx67gBPiIM5qQGQBVqHG9PJSZBGksRlsdGJmAg&s
244,El Shabrawy,Cairo,+20 2 23901373,"2 Morgan St. El Ataba Sq. Ataba, Cairo 11511 Egypt",30.0786318,31.242005,Fast Food,4,28,https://www.tripadvisor.com/Restaurant_Review-g294201-d3608962-Reviews-El_Shabrawy-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfog5Mr0R__Mm2y-qCbA1-xTVqrky1QJrbOP1pTwmGfJijqmN6bxfP-iKzUpE&s
245,Mo Bistro,Cairo,+20 122 722 3366,"14 Aswan Square Mohandeseen, Cairo 12588 Egypt",30.0565726,31.2086616,"International,Italian,Steakhouse,European",4,25,https://www.tripadvisor.com/Restaurant_Review-g294201-d12131140-Reviews-Mo_Bistro-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxoXH78u3149MUmwnC5AzzV7zSHnavR1f3ifVTqaXBWa8Fn1mA0MEiQ6MYFrE&s
246,The Courtyard Maadi,Cairo,+20 121 020 1040,"Palestine Road El-Basatin Sharkeya, New Maadi, Cairo Egypt",29.9774744,31.2849121,"Japanese,Steakhouse,Cafe,Seafood,Mediterranean",4.5,11,https://www.tripadvisor.com/Restaurant_Review-g294201-d10813824-Reviews-The_Courtyard_Maadi-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-a-7Nt4OOiWkhQeUgRaBZ1AV6tDgq5UwSHuvy_JfMc2VY1IxNhlEQ97nMlg&s
247,Chili's,Cairo,+20 2 38508928,"Extension Of 26th of July Avenue Avenue 6th Of October, Cairo 11511 Egypt",30.023755,31.0152265,"Mexican,American,Native American",4,21,https://www.tripadvisor.com/Restaurant_Review-g294201-d1426143-Reviews-Chili_s_Grill_Bar-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQG7dIDogGNw2P80VsKtqS5yfUaFDo28rtRCpsmA7IzzzWeoch3ht2PWtqJw8Q&s
248,Butcher's Burger,Cairo,+20 121 111 3300,"Ring Road, Cairo 11511 Egypt",30.0911375,31.1970426,Grill,4,23,https://www.tripadvisor.com/Restaurant_Review-g294201-d10450193-Reviews-Butcher_s_Burger-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVkCQ2rO1TBZNPCWgNDNhlhcj6nE1Jwh326p5kzRLkh3jhMsspOOOqZUvieg&s
249,Blue Nile Boat,Cairo,+20 16166,"9 A Saray Algazeera St, Cairo 11511 Egypt",30.0444196,31.2357116,"Mediterranean,Middle Eastern,Egyptian,International",3.5,139,https://www.tripadvisor.com/Restaurant_Review-g294201-d2731200-Reviews-Blue_Nile_Boat-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGMZ5zCofVv7KKUCtnWP_sAkdBcRaLF_BN62bUbpB08trmVNt08cKnVl9EPg&s
250,Dubai House Egypt,Cairo,+20 120 665 5529,"4 El Thawra Street, Cairo 11511 Egypt",30.0807618,31.3546302,"Cafe,Arabic,Middle Eastern,Barbecue,Healthy",4,18,https://www.tripadvisor.com/Restaurant_Review-g294201-d16867122-Reviews-Dubai_House_Egypt-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK5U08v77KcafmrdigtKDWl_fUwH7ItoMEVjK3cTajLtUrtrFlrMPVFcIryoQ&s
251,Paloma Restaurant,Cairo,+20 2 23228000,"Westin Cairo Golf Resort & Spa, Katameya Dunes Road 90, Cairo 11511 Egypt",30.003339,31.5217992,"International,Mediterranean,Barbecue,Middle Eastern,Egyptian",4,15,https://www.tripadvisor.com/Restaurant_Review-g294201-d12714809-Reviews-Paloma_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjXQy5JhFBHP4JHLDOcnyj5PuzMSum5z4ZVfvyE2e3gBj252D9qanZCnq-0IQ&s
252,La Konka,Cairo,+20 100 008 1400,"Cairo Complex Mall, Ankara Street, Sheraton Heliopolis Area Ankara Street, Sheraton Heliopolis Area, Cairo 11511 Egypt",30.1091119,31.3817139,"Italian,Seafood,International,Asian",4.5,15,https://www.tripadvisor.com/Restaurant_Review-g294201-d12885194-Reviews-La_Konka-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcST_USQ5foANsrqdj4Ak1BwywkcOaXgGQHlwceE78QZ--mMNUrdceZm68hFt0Q&s
253,Carve -zamalek,Cairo,2227363870,"Taha hussien, Cairo 11511 Egypt",30.0660306,31.2200291,International,4.5,19,https://www.tripadvisor.com/Restaurant_Review-g60763-d902807-Reviews-Carve_Unique_Sandwiches-New_York_City_New_York.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQza_UbSMItci5XOO1QeXmjBKhKHpgGWelCBDvuIY4zK83mdo9ptbwRekFEa2c&s
254,Il Loft,Cairo,+20 100 280 4776,"Arkan Plaza, Sheikh Zayed City, Cairo 11511 Egypt",30.0204377,31.0035286,"Italian,European",4,25,https://www.tripadvisor.com/Restaurant_Review-g294201-d12875991-Reviews-Il_Loft-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQssfUG0E576Z3NBHmsGwhHuRAQKYltc7tM3nNzwy9fBtGxssIbMy11pnIZwiE&s
255,The Place Boat,Cairo,+20 114 526 7042,"7 Montazah El-Gezira St beside Sofitel El Gezirah Cairo Hotel Zamale, Cairo 11511 Egypt",30.0609422,31.219709,"Mediterranean,Egyptian",4,28,https://www.tripadvisor.com/Restaurant_Review-g294201-d810192-Reviews-The_Place_Boat-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXNLppI4bsydAcMPVeidFTmp3FGCAMNjwNwVZ1FVzb67NzZg-FmNC59wWxZ5Y&s
256,Le Bistro,Cairo,+20 2 23927694,"8 Sharia Hoda Shaarawi, Cairo 11511 Egypt",30.0444196,31.2357116,"European,French,Bar,Pub",4.5,12,https://www.tripadvisor.com/Restaurant_Review-g294201-d2572856-Reviews-Le_Bistro-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrh98t0OFuR2usVTxrM5KxpO_f-l011zQF6S1sXQoCeeAvLeET1UioYOBeKw&s
257,Happy Dolphin,Cairo,+20 2 23621180,"70 Abdel Aziz Al Saud St. Beside Nile Lily Boat, Cairo 11511 Egypt",30.0444196,31.2357116,"Middle Eastern,Mediterranean,Egyptian",4,25,https://www.tripadvisor.com/Restaurant_Review-g294201-d2727071-Reviews-Happy_Dolphin-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcM31KooPI41fEXbuxSgTbJ1vjnOBUWAlQ6oZ8dFQQePcDbFd5JgqKTAbFzCQ&s
258,Hana,Cairo,+20 2 27367873,"Hassan Assem, Cairo 11511 Egypt",30.0621105,31.2210635,"Asian,Korean",4,34,https://www.tripadvisor.com/Restaurant_Review-g294201-d2727962-Reviews-Hana-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYGslZwXLno096EAlpiCoj3kgmx4ctmPY_mRx-bASWk-5bF3j37jCUwVjjWN0&s
